vacancy_id,vacancy_name,url,source,salary_from,salary_to,currency,location,company,skill_set,description,publication_date 
39595700,Python / Django Mid Developer,https://hh.ru/vacancy/39595700,HH,90000,130000,RUR,Москва,UAB Loberta,"['django', 'git', 'javascript', 'linux', 'css', 'mysql']","Ищем кандидата Python / Django Mid Developer в свою компанию на свои проекты. Компания Европейская, команда международная. Многие могут на определённом уровне говорить по-русски, но вся переписка внутри команды и с партнерами ведёться на Английском языке.В команде нет иерархии и уважительное отношение к друг-другу. Зарплаты платятся в течении 24 часов ежемесячно, работа удалённая, общение через имейл и скайп. Периодически созваниваемся.Main target of work area will be development and maintenance of our systems integrations with 3rd parties, integrating with new platforms - analysis of API, implementing needed improvements or fix incompatibilities with our own system, direct work with 3rd parties developers, helping them integrate to our system.Example: Aggregating Platform - a gambling/gaming aggregating platform which aggregates 3rd party game suppliers and provides them via seamless API integration to its clients.   Обязанности:  Candidate needs to have 3+ years real life experience working with Django framework. Basic knowledge of Linux administration and GIT. You will be working in international team so good English skills is a must.  Требования:   Very good knowledge of Python 3.6 / Django 1.11, MySQL (3+ years of experience);   Basic knowledge of Linux administration, GIT usage;   Knowledge of key areas in performance, scalability, maintainability and security;   Ability to work autonomously and in a team;   High levels of initiative;   Good written English;AdvantagesHTML, CSS and JavaScript experience and ability to work on backend and frontend as full stack developer;Elastic Search experience;Knowledge of Linux administration;We can offer flexible work schedule. We are looking for the team member with high level of initiative to contribute to the new features and projects.     We offerThe ability to contribute to the company's growth and the development of new features and products directly;Long-term, interesting and responsible work at stably working company;Excellent opportunities for improvement;Work on interesting international projects;Friendly teammates and the proper treatment of workers;Flexible work schedule. SalaryDepends on results and experienceProspect of increasing >>>>>>> When you apply please send us answers on the following questions:  Do you have Python 3.6 / Django 1.11 and MySQL 3+ years of experience? How you position your Python/Django skills at the moment, as a: mid, strong mid, mid-senior or senior developer? Would you agree to make a test task before an interview and would you deliver within the shortest period of time? This would allow us to evaluate your skills and make an appropriate financial offer to you. Are you looking for a part time or full time position, and when you would like to start? What would be prefered time frames of yours? What are your monthly salary expectations for a long term full time position (40 hours a week)? ",2020-10-14
39650275,Программист Python,https://hh.ru/vacancy/39650275,HH,90000,130000,RUR,Санкт-Петербург,Creative,"['django', 'postgresql']","Привет! Это Екатерина Седых - HR из компании Creative. Мы занимаемся веб и мобильной разработкой: помогаем нашим клиентам эффективно инвестировать деньги в цифровую среду и стремимся стать лидерами на российском рынке. Работаем с крупными федеральными и зарубежными компаниями - Сбербанк, Альфа Банк, Банк Открытие, Газпромнефть, РБК, Utair, Московская биржа, Новостроев, Моссвет и многие другие. Команда: более 60 человек (бэкенд, фронтенд и мобильные разработчики, тестировщики, дизайнеры, менеджеры IT-проектов). Кто нам нужен: Middle/Senior Python-разработчики, готовые в составе талантливой команды разработки делать интересные и полезные проекты, работающие для людей. Что мы ждем от вас:   опыт коммерческих проектов;   глубокие знания Python, фреймворка Django;   опыт работы с PostgreSQL;   знание ООП;   умение применять шаблоны проектирования;   опыт работы со средствами CI/CD,   знание DevOps инструментов;   умение писать документацию к программному коду.   Будет плюсом:    опыт построения нетривиальных запросов к Elasticsearch (управление релевантностью);   опыт работы с Celery.   опыт написания тестов, покрывающих программный код, поведенческих тестов.   От нас:  1. Конкурентный уровень заработной платы. 2. Перспективы профессионального и карьерного роста - возможность пробовать новые стеки и стать тимлидом. 3. Внутреннее обучение в рамках СREATIVE Quality Academy: оцифровка скиллов, прохождение аттестаций и регулярное повышение грейда. 4. Большая интересная команда и лояльное руководство. 5. Гибкий график (общий - с 10 до 19 часов, есть возможность подстраивать время старта и окончания рабочего дня под себя, а также — при желании работать удалённо). 6. Отсутствие дресс-кода (возможность ходить по офису в тапках). 7. Современный офис, полностью оборудованное рабочее место. 8. Насыщенная корпоративная жизнь и система клубов по интересам (спорт, шахматы, инвестиции, настольные игры, путешествия). 9. Реферальная программа (система премирования за привлечение в компанию новых сотрудников). 10. Возможность выезжать работать в другие города с командой с компенсацией от компании. 11. Релокационный пакет для кандидатов из других городов.",2020-10-15
37913284,Python Developer,https://hh.ru/vacancy/37913284,HH,115000,,RUR,Санкт-Петербург,Цифровое проектирование,['mysql'],"Компания «Цифровое проектирование» разрабатывает инновационные инструменты моделирования и оптимального проектирования для нефтегазовой отрасли, железнодорожного транспорта и энергетики. Примеры решаемых задач:   оптимизация топологии сетей трубопроводов, дорог и линий электропередач на месторождении,   обоснование оптимальных направлений развития сетей железнодорожного и автомобильного транспорта,   оптимизации логистических сетей и графиков поставки материально-технических средств для капитального строительства,   идентификация объектов антропогенного происхождения на цифровых моделях местности на основе анализа данных дистанционного зондирования Земли   В связи с увеличением объема работ мы ищем будущих коллег, для решения амбициозных и технологически интересных задач. Откликаться просим тех, кто хочет развиваться профессионально и настроен на долгосрочное сотрудничество. В частности, мы ищем опытного Python-разработчика с техническим или физико-математическим бэкграундом. Так как решаемые задачи непростые, а ожидания от будущего коллеги в среднесрочной перспективе не маленькие, то зарплата и должностные обязанности в большей степени зависят от имеющегося у соискателя опыта, способностей и мотивации. Обязанности В зависимости от опыта и способностей возможны варианты:   Разработка программных решений (R&D).   Руководство группой разработчиков.   Участие в проведении школ python-разработчика.   Обязательные требования   Знание Python 3, умение писать многопоточный код.   Наличие опыта использования библиотек numpy, scipy.   Опыт работы с базами данных (MySQL, Postgres).   Знание особенностей применения ORM (SQLAlchemy) при разработке многопоточных приложений   Опыт разработки REST-сервисов с использованием фреймворков типа Flask/Django.   Будет плюсом   Физико-математическое или техническое образование.   Опыт решения технологических, инженерных или математических задач.   Условия   Профессиональный и позитивный коллектив.   Интересные задачи и возможность профессионального роста.   Гибкая премиальная система.   Комфортный офис в шаговой доступности от метро.   Оплата питания.   ДМС.   На время пандемии коронавируса только удаленная работа.",2020-10-14
39753890,Программист-разработчик (Python),https://hh.ru/vacancy/39753890,HH,60000,70000,RUR,Красноярск,Телекоммуникационная Компания Телезон,['css'],"Обязанности:   Разработка приложений на языке Python, включая основанные на Python фреймфорки в срок, определенный в плане проекта и с должным качеством (согласно рекомендациям PEP8).  Декомпозиция кода приложения «сверху вниз» Проектирование структуры кода будущих приложений Разработка приложений на языке программирования Python Разработка приложений в фреймфорке Django. Перенос существующих веб приложений в Django. Работа с системой контроля версий GIT  Требования:   Уровень разработчика – сильный junior или middle разработчик Python 3.   Навыки работы с фреймфорком django   Условия:  Оклад 60 000 рублей на руки после испытательного срока + квартальный бонус 30 000 рублей на руки С 08:30-18:00, в пятницу с 08-30 до 12:30. Возможен гибкий график работы с Пн-Пт с 8.30-12.30 с 12.30 на хождение на рабочем месте по необходимости, рабочий день не нормированный На этапе собеседовании проходит профессиональное тестирование. Интересная работа в стабильной компании:  4,5 дневная рабочая неделя, в пятницу наши сотрудники работают до 12.30, получая возможность больше времени уделять времени себе и своей семье бесплатные завтраки в буфете компании проектный офис, который дает возможность сотрудникам участвовать в различных проектах, помимо своей основной деятельности, развиваться и жить интересной профессиональной жизнью превосходную организацию рабочего пространства, у нас очень комфортабельный, современный, но при этом уютный офис Официальная заработная плата   ",2020-10-12
39349530,Разработчик на Python (Full stack),https://hh.ru/vacancy/39349530,HH,180000,,RUR,Москва,Комплектэнерго,['javascript'],"Условия:  Работа в офисе, центре г. Москвы в шаговой доступности от метро Охотный Ряд; В офисе всегда уютно, дружный коллектив, горячий чай, кофе и фрукты; Оформление по ТК РФ; График работы 5/2, с 9:00 до 18:00 (суббота, воскресенье - выходные); Уровень заработной платы обсуждается индивидуально (фиксированная часть).  Требования:  Хорошие знания Python 3+; Понимание архитектуры современного бэкенда и фронтенда; Приветствуется умение работать с фреймворками Vue/Vuex; Знание языка программирования JavaScript / es8; Опыт работы с Django-rest-framework (DRF); Опыт работы с системой управлениями базы данных Mysql.  Обязанности:  Разработка части Backend и Front-endна Python; Поиск ошибок, их устранение; Участие в полном цикле разработки. ",2020-10-14
39635171,Python-разработчик,https://hh.ru/vacancy/39635171,HH,150000,,RUR,Москва,ASD Technologies,"['django', 'redis', 'postgresql']","NovaKid - онлайн школа английского языка для детей 4-12 лет. NovaKid - это преподаватели-носители языка из США, Канады, Великобритании и других стран. Клиенты NovaKid - 20+ тыс детей из более чем 30 стран мира. Нас уже 100 чел из них 20+ инженеров. Куча сложных задач, например интеграция AI-компонент в наш core, оптимизация работы БД, реализация бекенда для направления gaming, развитие аналитических сервисов и многие другие. Вакансия открыта в офисах: Москва, Нижний Новгород, Казань, Санкт-Петербург. Возможна удаленная работа из других городов + редкие командировки в офис. Задачи:  Участие в разработке бэкенда образовательной платформы Новакид Написание и поддержка юнит-тестов для своего кода Участие в код-ревью Проработка и защита перед коллегами архитектуры модулей Совместная работа с другими отделами компании по уточнению задач и оптимальных путей реализации Работа со стеком технологий: Python 3.6, Pyramid, PostgreSQL, SQLAlchemy, Celery, Rabbitmq, Redis, Buildout, Rest API, немного JS (тех админка), Socket.io, Docker.  Обязательные требования:  хорошее знание языка Python, опыт промышленной разработки от 3-х лет опыт работы в Agile командах - Kanban, Scrum, ежедневные стэндапы опыт работы с современными инструментами разработки: JIRA, github и аналоги опыт написания юнит тестов (py.test, mock и т.п.) опыт проектирования и разработки масштабируемых бекендов и REST APIs опыт работы с реляционными БД, знание SQL опыт работы с распределенными очередями (Celery, RabbitMQ и т.п.) высокая самоорганизованность, умение работать самостоятельно на результат умение адекватно оценивать задачи и выполнять их в срок  Желательные требования:  опыт удаленной работы опыт работы с нашим стеком (см выше), любыми Python фреймворками (Bottle, Django, Flask, Pyramid и т.п.), ORM (SQLAlchemy и т.п.) опыт работы с Амазон Web Services, Kibana, Jenkins, Kurento (WebRTC) опыт работы в интернациональных командах, опыт вербального общения с коллегами на английском, опыт командировок за рубеж опыт работы в качестве тех-лида, команда от 2-3 человек, умение распределять задачи, контролировать их выполнение в срок и качество выполнения, развивать навыки членов команды  Прочее:  быстро-растущий международный проект с клиентами в более чем 30 странах мира перспектива роста в профессионала глобального уровня интересные задачи, сильная и дружная команда гибкий график работы работа из одного из наших офисов, из дома или из коворкинга рядом с домом - на выбор возможность стать совладельцем компании и заработать на росте капитализации компании через программу опционов  Обращайтесь!  ",2020-10-14
36267171,Python developer,https://hh.ru/vacancy/36267171,HH,150000,200000,RUR,Москва,B2Broker,['css'],"Международная компания B2Broker — это финтех, разработчик и провайдер технологий для брокерских компаний, банков и инвестиционных фондов. Мы не занимаемся брокерской деятельностью — но предлагаем готовые IT решения для международных брокерских компаний. Мы ожидаем от разработчика, что он:  имеет опыт коммерческой разработки на Python 3 от 6 лет; знает и умеет использовать: итераторы, генераторы, потоки; отлично владеет знаниями параллелизма, многопоточностью, неблокирующими вызовами; имеет опыт работы с числами с высокой точностью, используя decimals / fractions  Кроме конструкций языка, мы хотим видеть:  знания по регулярным выражениям, структурам данных (JSON и XML); понимание особенностей и различий REST и SOAP; опыт работы с различными базами данных (в особенности ACID подход); стремление к красоте кода; разработчика, который придерживается принципов SOLID; дополнительным преимуществом будет опыт работы с Message брокерами и очередями, а также опыт написания Юнит- и Интеграционных-тестов.  Мы предлагаем:  ЗП без задержек; оформление по ТК РФ; возможность практики английского языка; неограниченный профессиональный рост и возможность работать в развивающейся международной компании; ресурсы на реализацию смелых идей; работу по гибкому графику в уютном офисе. ",2020-10-13
39753815,Python AI developer,https://hh.ru/vacancy/39753815,HH,50000,,RUR,Петрозаводск,Ситилинк,['linux'],"Привет! Мы ищем сотрудника в наш технический отдел, который будет заниматься развитием проекта ""Умных сервисов"" по направлению видеоаналитики (использование методов машинного зрения для анализа и классификации изображений, полученных с камер видеонаблюдения в реальном времени или из архива).   Что нужно будет делать:  Участие в проектах видеоаналитики (распознавание образов).  Требования:  Работа в Linux в качестве рабочей ОС; Владение Python; Понимание принципов работы нейронных сетей; Базовые навыки в распознавании образов (Mask R-CNN или альтернатива); Базовые навыки работы с деревьями принятия решений.  Условия:  Работа в современном офисе; Сильная команда разработчиков; Стабильная работа даже в период пандемии; Мелочи, которые помогают снижать нагрузку во время работы (Массажное кресло, тренажерный зал, настольный теннис, PS4); График работы: пн-пт, 09:00-18:00 (с перерывом на обед), график можно смещать; Частичная компенсация затрат на занятия спортом; Кухня для сотрудников, кулер, неограниченные чай и кофе; Бесплатный интернет и ТВ для сотрудников.      Присоединяйся к нам, отправляй резюме с ссылкой на портфолио (можно учебные проекты)!",2020-10-12
39672839,Разработчик на Python,https://hh.ru/vacancy/39672839,HH,,,,Пермь,Ковыева Светлана Анатольевна,['postgresql'],"Ты нам подходишь, если:  Имеешь опыт коммерческой разработке на любом языке программирования от 6 месяцев. Знаешь или готов быстро выучить Python (мы используем Python 3.7) Имел опыт или имеешь представление о разработке асинхронных приложений (мы используем asyncio) Используешь Git. Тестируешь свой код (знание pytest будет плюсом) Представляешь как работать с websocket - ами Имеешь базовый опыт работы с PostgreSQL и SQL Готов к работе в коллективе, т.е.:  Слушаешь замечания к своему коду и вносишь соответствующие правки Аргументируешь свои решения Читаешь чужой код и предлагаешь варианты его улучшения У людей не сгорает стул, если им приходится коммуницировать с тобой    Плюсом будет если ты:  имеешь опыт работы с RoboDK  Чем предстоит заниматься:  Участвовать в разработке интересного и сложного проекта. Разобраться в протоколе промышленного робота манипулятора Universal Robot Разобраться с симулятором RoboDK Написать API для работы с роботом на Python Написать и протестировать базовые движения робота в RoboDK Базовая работа с БД (написать несколько запросов для получения нужных для работы данных)  Присоединившись к нашей работе, вы получите:  Опыт работы в квалифицированной, развивающейся и дружной команде. Гибкий график, полный рабочий день Уровень оплаты обсуждается индивидуально по результатам собеседования. Офис в центре города на Плеханова. ",2020-10-13
39762568,Программист Python,https://hh.ru/vacancy/39762568,HH,,,,Самара,"СимбирСофт,ООО","['django', 'sql', 'docker', 'linux', 'redis', 'mysql']","В международную IT-компанию SimbirSoft ищем Python-разработчика! Стек технологий:Python 3, Docker, Celery, Pandas, RabbitMq, Flask и Django, Redis, MongoDb, MySQL, PgSQL.В 80% случаев работаем по методологии Scrum (релизы каждые 2-3 недели). Мы ищем Python-разработчика, который:- Понимает основные структуры данных, алгоритмов, оценки сложности и объема памяти.- Имеет опыт работы с SQLAlchemy, Celery, Flask или Django.- Владеет навыками работы с AMQP (RabbitMQ).- Знает REST API.- Имеет опыт в написании тестов.- Уверенно знает SQL (написание сложных запросов).- Продвинутый пользователь Linux и shell- Имеет хорошую теоретическую базу по ООП.- Работает с Git. Будет преимуществом, если у тебя есть: Опыт работы с графовыми БД (а также знание Cypher), Amazon Web Services, Kafka, DDD, Microservices Architecture, Docker, Continuous Deployment, нейронными сетями, Big Data, большими базами данных (10ТБ+), опыт работы с функционально ориентированными языками программирования, а также опыт работы с алгоритмами Deep Learning и базой данных Click House. Мы ищем людей с проактивной позицией, которые не боятся отстаивать свою точку зрения.",2020-10-12
39762572,Программист Python,https://hh.ru/vacancy/39762572,HH,,,,Нижний Новгород,"СимбирСофт,ООО","['django', 'sql', 'docker', 'linux', 'redis', 'mysql']","В международную IT-компанию SimbirSoft ищем Python-разработчика! Стек технологий:Python 3, Docker, Celery, Pandas, RabbitMq, Flask и Django, Redis, MongoDb, MySQL, PgSQL.В 80% случаев работаем по методологии Scrum (релизы каждые 2-3 недели). Мы ищем Python-разработчика, который:- Понимает основные структуры данных, алгоритмов, оценки сложности и объема памяти.- Имеет опыт работы с SQLAlchemy, Celery, Flask или Django.- Владеет навыками работы с AMQP (RabbitMQ).- Знает REST API.- Имеет опыт в написании тестов.- Уверенно знает SQL (написание сложных запросов).- Продвинутый пользователь Linux и shell- Имеет хорошую теоретическую базу по ООП.- Работает с Git. Будет преимуществом, если у тебя есть: Опыт работы с графовыми БД (а также знание Cypher), Amazon Web Services, Kafka, DDD, Microservices Architecture, Docker, Continuous Deployment, нейронными сетями, Big Data, большими базами данных (10ТБ+), опыт работы с функционально ориентированными языками программирования, а также опыт работы с алгоритмами Deep Learning и базой данных Click House. Мы ищем людей с проактивной позицией, которые не боятся отстаивать свою точку зрения.",2020-10-12
39834828,Junior Python Developer,https://hh.ru/vacancy/39834828,HH,30000,,RUR,Томск,Improvado,"['sql', 'docker']","О нас:Мы молодой динамично развивающийся стартап (рост бизнеса +300% в год в течение последних 3х лет). Основной продукт компании - сбор, хранение, агрегация и визуализация рекламных данных. Мы интегрированы со всеми крупнейшими рекламными площадками мира и прокачиваем через нашу платформу терабайты данных ежедневно.Наш главный офис находится в Кремниевой долине (Сан-Франциско), центры разработки в Томске и в Москве. Наши клиенты - крупнейшие мировые рекламные агенства и ведущие бренды. Такие как L'Oreal, Coca Cola, Ancestry, Chacka Marketing и другие.В связи с постоянным ростом компании мы ищем инженеров, способных внести свой существенный вклад в развитие продукта, с применением новейших технологий. Мы обеспечиваем своим сотрудникам комфортные условия труда и возможности для карьерного и профессионального роста.Чего мы ждем от соискателей:  Хорошая математическая база и уверенное знание computer science: алгоритмы, структуры данных, паттерны и принципы проектирования на уровне аргументированного объяснения преимуществ и недостатков; Базовое знание и понимание *nix; Знакомство с реляционными и NoSQL базами данных; Умение писать SQL запросы; Понимание работы сети; Желание программировать на Python; Английский язык (чтение технической документации); Опыт работы с системой контроля версий GIT.    Желательно:  Опыт коммерческой разработки; Опыт работы с контейнерами Docker; Знакомство с Django.    Чем предстоит заниматься:  Мы ищем талантливого инженера, стремящегося расти и развиваться вместе с нами. Вам предстоит влиться в команду поддержки нашего продукта и разобраться со всеми аспектами и тонкостями написания “правильного“ кода. Примеры типовых задач: Разработка и поддержка API интеграций со сторонними платформами, в качестве примера Google Ads, Facebook, Google Analytics, Vk, Yandex Direct, etc; Интеграция и оптимизация работы с разными типами хранилищ данных, такими как Google BigQuery, Redshift, Amazon S3; Развитие web сервисов и APIs - компонент нашей системы. Зарплата: от 30 000 рублей по результатам собеседованияУсловия работы:  уютный офис в центре; гибкий график с плавающим началом дня; у нас не только чай, кофе и печеньки, но и бесплатные обеды; курсы английского языка за счет компании; постоянная индексация зарплаты в зависимости от скорости развития компетенций; мы умеем не только работать, но и отдыхать: в нашем офисе теннисный стол / VR headset / вечеринки не только на новый год. ",2020-10-15
39194055,Python разработчик,https://hh.ru/vacancy/39194055,HH,,162400,RUR,Москва,Сбербанк,[],"Python разработчикКоманда разработчиков цифрового мониторинга в связи с открытием новых направлений разработки, ищет высококвалифицированных сотрудников. Все сферы работы банка трансформируются под цифровую экономику и если ты хочешь участвовать в разработке качественно нового продукта на современных облачных решениях, мы ждем тебя!Дивизион ЦКМ (Цифровой кредитный мониторинг) занимается анализом заемщиков – юридических лиц на протяжении жизненного цикла кредита.Мы ищем Junior/Middle бэкенд разработчика на Python в команду «Новостной мониторинг», занимающуюся анализом СМИ. Обязанности: Разработка и тестирование (функциональное, интеграционное) модулей системы, расширение функционала существующих.Участие в разработке систем сбора, обработки, обогащения и хранения данных. Требования: Опыт коммерческой разработки 1-3 года.Python3, библиотеки тестирования (pytest).Базы данных: PostgreSQL.Знание unix-систем, git.Математический бэкграунд и широкий кругозор в сферах технологий, платформенных решений, IT-инфраструктур.Коммуникабельность и умение работать в команде. Плюсом будет:Понимание работы:- Elasticsearch- Kafka- Docker- RESTful Условия:  Место расположения офиса: Кутузовский проспект, 32, корпус Г (м. Кутузовская).Профессиональный и карьерный рост: работа над масштабным проектом в крупнейшем банке России.Знание – сила: обучение с курсами и поездками на конференции за счет работодателя.Огненные бонусы к зарплате: годовая премия, плюшки от компаний-партнеров.Забота о здоровье: расширенный соц. пакет (ДМС, страхование жизни), бесплатный тренажерный зал.Комната отдыха с удобными креслами и пополняющейся библиотекой;Ожидание VS реальность: у нас нет бюрократии с многотомными ТЗ и черно-белого дресс-кода, горизонтальная иерархия.Размер зарплаты зависит от ваших навыков и индивидуально обсуждается с каждым кандидатом. ",2020-10-13
38728444,Python разработчик,https://hh.ru/vacancy/38728444,HH,,,,Москва,ВижнЛабс (VisionLabs),"['git', 'sql']","Привет! Мы расширяем наш R&D, поэтому если тебе интересно заниматься разработкой крутых штук и сложных технологий, с применением актуального стека технологий, то добро пожаловать)   Ключевые задачи: - Разработка архитектуры сервисов распознавания лиц и компьютерного зрения, поддержка и развитие функционала. - Создание внешних API для работы с партнёрами. - Плотная работа с R&D командой для тестирования и внедрения новых инструментов.   Необходимый опыт и знания: - Опыт разработки на Python (3.x) от года; Плюсом будет:  Знание одного или нескольких асинхронных web-фреймворков Tornado, aiohttp, и т.п. Опыт работы с SQL посредством SQLAlchemy; Опыт проектирования и развития REST API; Опыт работы с системой контроля версий (git, svn); Опыт работы с numpy, pandas, opencv; Опыт написания unit и интеграционных тестов;  Готовы предложить: - Современный стек технологий python 3.7 - Соблюдение ТК, белая заработная плата; - ДМС и другие приятные дополнения; - Команду сильных разработчиков и учёных, крутые и перспективные продукты; - Комфортный офис рядом с м. Курская/ Чкаловская - Огромное количество интересных задач и challenges  ",2020-10-14
39815662,"Специалист по машинному обучению (Python, Machine learning)",https://hh.ru/vacancy/39815662,HH,,150000,RUR,Москва,Neovox,"['r', 'css']","Neovox - один из крупнейших аутсорсинговых контактных центров России. Мы уже 10 лет реализуем проекты любой сложности в сфере клиентского сервиса, техподдержки, телемаркетинга, бэк-офиса на 7 производственных площадках в 6 городах России. В компании работает 3500+ сотрудников. Наши клиенты – крупные российские и международные банки, страховые и телекоммуникационные компании, государственные организации. Задачи:   Построение моделей машинного обучения с применением статистических методов и методов машинного обучения с использованием нейронных сетей;   Построение моделей в области обработки естественного языка;   Распознавание нетривиальных данных с изображений и PDF файлов;   Разработка решений по проектам машинного обучения с применением современных языков программирования и современных фреймворков (word2vec, BERT, fasttext).     Требования:   Знание Python 3 (включая специальные библиотеки pandas, tensorflow, catboost);   Знание и практический опыт разработки моделей машинного обучения;   Знание инструментов и теории обработки текстовой информации;   Опыт работы в области компьютерного зрения и анализа изображений;   Опыт работы с распознаванием текста на изображениях;   Опыт использования Gitlab;   Самостоятельность.     Будет плюсом:   Опыт работы с Deep Learning;   Способность разворачивать результаты своей работы в виде сервисов для последующей интеграции в общую систему;   Умение работать с Docker.     Условия:   Оформление по ТК РФ;   Испытательный срок 3 мес;   Заработная плата до 150 000 рублей;   Работа в крупной компании;   Удобный график работы;  Дружный, сплоченный коллектив.  Офис:  г.Москва, ул. Краснопролетарская, д.16 стр 2 ",2020-10-14
39162052,Разработчик на Python,https://hh.ru/vacancy/39162052,HH,,,,Москва,Яндекс,"['django', 'sql', 'docker', 'javascript', 'postgresql', 'mysql']","Команда обработки внешних данных обеспечивает данными различные продукты Яндекса: нашими сервисами пользуются как разработчики, так и менеджеры по работе с партнерами. Мы ищем ответственного разработчика на Python, которому предстоит создавать и поддерживать внутренние инструменты. Что нужно делать:  вести каталог данных по продуктам и партнерам, дашборд со статистикой с помощью панели администратора; создавать скрипты для приведения данных к заданному формату; разрабатывать бессерверные функции для генерации данных в заданном формате по запросу; поддерживать работу телеграм-ботов для внутренних рассылок; разрабатывать сервисы справки для создания объявлений в наших продуктах.  Мы ждем, что вы:  работали с современными фреймворками FastAPI, Django; работали с asyncio, понимаете, как работает асинхронность в Python; знаете Docker, SQL (MySQL, PostgreSQL), Redis.  Будет плюсом, если вы:  работали с VueJS (на Typescript); знаете JavaScript, Bootstrap. ",2020-10-10
