id,name,salary_from,salary_to,currency,area,skill_set,description
38802418,Senior ML Engineer,3000,,USD,Москва,[],"We are looking for a Machine Learning Engineer to perform certain roles with listed technologies. Details will be shared during the initial interview. Good spoken English is a must.  Machine Learning Reinforcement learning Experience developing and optimizing search and recommendation engines, using NLP, Reinforcement Learning, Contextual Bandits, and other ML/DL techniques to cater to a personalized experience to consumers and service providers. Expertise in Python, implementing machine learning techniques with python libraries, like TensorFlow, Scikit-learn, Pandas, and Keras Big plus: Experience in AWS SageMaker"
38635904,ML Engineer (R/Python),,,,Минск,['r'],"BiQuants aims to leadership in the industry by introducing new tools and techniques, bringing us to the forefront of data engineering, and broaden and deepen all specialist skillsets to offer the most effective, creative and cutting-edge solution. With increasing amounts of data being generated and made available, there are exciting opportunities to apply tools from data science, machine learning, and data engineering to the challenging policy and competition questions that arise in our work. As a Machine Learning Specialist, you will work on predictive modeling, data analysis, POC, and creative solutions targeted towards disruptive opportunities across various business units and products of our clients. Responsibilities:  Develop data and machine learning models and solutions Extract insights from the data from disparate data sources Build novel machine learning algorithms Collaborate with data architects and DevOps Work with multiple teams across various systems and products to bring the benefits of ML Develop AI/machine learning solutions targeted towards disruptive opportunities  Required Experience:  1-5+ years of experience with relevant software/tools/systems Strong knowledge in Machine Learning and related statistical and data science techniques, including big data, and tools Programmed in ML Frameworks (e.g., TensorFlow, Spark), R, Python, ML Model development in one or more domains Experience with open source initiatives and extensions, data visualization and dashboards a plus More experience and advanced education required for senior positions Excellent communication and presentation skills BS, MS, or PhD in Computer Science, or related fields  We offer: · Possibility to work with creative and professional team · Opportunity to develop really interesting product · Competitive salary · Comfortable, fully-equipped (and flexible) working conditions  "
38781162,Python developer,,,,Казань,"['django', 'docker', 'redis', 'postgresql']","Технократия – это не просто название нашей компании, но и наша идеология и философия в рамках которой мы работаем и развиваемся. Наша команда состоит из талантливых и амбициозных профессионалов. Вместе мы каждый день доказываем, что являемся одной из лучших команд разработки в России. Чем предстоит заниматься:  Разработка и поддержка Backend приложения.  Мы ожидаем от Ваc:  Отличные знания Python Уверенное знание Django, Django Rest Framework Опыт работы с очередями (Celery, RabbitMQ) Опыт работы с базами данных (Redis, Postgresql) Знание и умение применять паттерны проектирования Опыт построения асинхронных-приложений Опыт проектирования REST API Понимание принципов контейнеризации, навыки работы с Docker, Docker-compose Уверенные знания Unix-систем Навыки работы с GitlabCI Навыки работы с Git  Будет плюсом:  Знание английского языка Опыт написания Unit-тестов Опыт работы с SQLAlchemy и Mashmallow Знание Go  Мы предлагаем:  Комфортный современный офис в центре Казани Семинары, тренинги за счёт компании Современную удобную технику от Apple и Xiaomi Участие в известных конференциях за счёт компании Индивидуальный план развития Возможность предлагать свои технические решения Гибкий график работы    Мы работаем, как над заказной разработкой ПО для крупнейших компаний страны и мира, так и над собственными продуктами компании. Каждый сотруднику нашей компании получает возможность самореализации, воплощения своих идей и собственного потенциала."
38290222,Разработчик Python,,,,Москва,"['git', 'sql', 'html', 'javascript', 'css']","Компания «Ай-Теко» - ведущий российский системный интегратор и поставщик информационных технологий для корпоративных заказчиков. Активно действует на рынке IT России с 1997 года, входит в ТОП-400 крупнейших российских компаний, ТОП-10 крупнейших IT-компаний России. В связи с активным развитием внутренних проектов в компании открыта вакансия Разработчик Python   Требования - хорошее знание языка Python, опыт промышленной разработки от 3-х лет; - Опыт работы со стеком flask, SQLAlchemy; - Знание SQL, опыт работы Postgres на уровне написания запросов, плюсом будет опыт разбора и оптимизации плана выполнения; - опыт разработки решений с использованием REST APIs - опыт написания юнит тестов (py.test, mock и т.п.) - Уверенная работа и понимание основных концепций git; - Базовые навыки работы в bash; Желательные требования: - Опыт работы с Kafka, Celery; - Опыт front-end разработки (html/css/javascript/ReactJS); - Опыт работы с инструментами для решения математических задач линейной оптимизации (Or-Tools, gurobi, CPLEX);​ Наши ожидания: • Высшее техническое образование • Владение инструментами планирования ресурсов и контроля выполнения задач • Коммуникабельность   Мы предлагаем: • Работу в стабильной компании, белую заработную плату • График работы 5/2, гибкое утро • Социальный пакет (медицинская страховка, включая стоматологию, собственная столовая) • Корпоративный спорт: скидки на посещение фитнес-клубов, футбольная и волейбольная секции • Работу в команде, использующей гибкий подход к разработке • Оформление в соответствии с ТК РФ с первого дня работы • Комфортабельный офис  "
38830274,Python разработчик (Удаленно),80000,150000,RUR,Баку,"['django', 'html', 'javascript', 'css', 'mysql']","Обязанности:  Разработка и поддержка интернет-проектов Написание тестов на уже имеющийся код  Требования:  Опыт программирования на Python не менее 2 лет Опыт разработки на Django от одного года Разработка APİ Уверенное знание HTML, css, scss, javascript, jQuery Опыт кроссбраузерной и адаптивной вёрстки Опыт работы с bootstrap Опыт работы с MySQL и Posgtres Опыт работы Git Опыт написания автоматизированных тестов Linux на уровне продвинутого пользователя, умение устанавливать и настраивать основные сервисы: nginx, mysql и т.п Умение разбираться в чужом коде  Условия:  удаленная работа обязательно требуется ИП тестовое задание "
38817547,Back-end Python/Django в сильный проект на всю страну,80000,150000,RUR,Москва,"['django', 'docker', 'redis', 'mysql']","Кто мы ? Самая крупная компания в метрологии в области IT. Разрабатываем продукты для всей России. Импорто - замещение в области средств измерений, личный кабинет для метрологических служб и компаний. Маркет плейс средств измерений Обязанности: Участие в проектировании систем;Разработка нового функционала на Django;Рефакторинг текущей кодовой базы;Поиск ошибок, их устранение;Разработка интеграций с различными внешними системами;Оптимизация сервисов под высокие нагрузки. Требования:   Django, Django-rest, Unit / smoke testing; Опыт работы с MySQL / Postgres; Опыт работы c redis / rabbitmq; Опыт работы с docker / docker-compose; Умение разбираться в чужом коде; Понимание работы http, https. REST, RESTful, SOAP; git на уровне очень уверенного пользователя ; Уверенное знание Linux.   Опыт работы не менее 3-ех лет (возможно меньше если у вас хорошая квалификация)   Хорошо развитые hard, soft скилы   Условия:  Официальное оформление через 1 мес после испытательного срока Рабочий график с 10-19 пн-пт Возможно удаленная работа из любого города "
38462011,Стажер-разработчик Python,,,,Казань,[],"Компания «X-lab» — это технологичная компания в сфере разработки программного обеспечения. Наши сотрудники — команда целеустремленных единомышленников, объединенная общим представлением об успехе. Мы верим, что наши интеллектуальные технологии скоро произведут сенсацию в отрасли. Нам требуется программист стажер для работы в команде разработчиков CRM (бэкэнд и фронтэнд), разработке системы распознавания речи с подключением голосового робота, а также вести доработки системы отчетности компании. Обещаем интересные задачи, никакой рутины- только современные и инновационные технологии в разработке и внедрении. Работа с BigData и нейросетями. Всему научим и дадим время на адаптацию в компании. Обязанности:  Разработка нового и переработка существующего ПО для обслуживания нужд компании; Сопровождение разработанного ПО; Разработка и подключение по API систем партнеров и заказчиков. Участие в проекте по разработке и внедрению нейронных сетей и машинного обучения для запуска системы голосового ассистента для клиентской телефонной линии.  Требования:  Знание языков (2 из списка): Pyton (обязательно), С++, NodeJS, PHP; Умение создавать надежный, тестируемый, хорошо документированный исходный код; Знание и желание следовать принципам TDD; Опыт работы в командных проектах; Быстрая обучаемость;  Условия:  Заработная плата: оклад + премии за KPI и за проект, стартовые условия обсуждаются в зависимости от квалификации, опыта работы; Место работы в офисе компании либо удаленно.  Нам нужен специалист, который будет учиться новому и получать навыки и опыт во время работы. Мы скорее скажем «да» коммуникабельному и активному кандидату без опыта, чем опытному специалисту, который не сможет вписаться в наш коллектив. Испытательный срок 2 месяца"
38776631,Python разработчик,,150000,RUR,Екатеринбург,['django'],"Ищем амбициозного питониста, который любит вызовы и готов покорять сложный сервис. Каждый день интернет-банком Точки пользуются сотни тысяч предпринимателей: они выставляют счета, переводят деньги контрагентам, выплачивают зарплату своим сотрудникам, и любые сбои становятся критичными. Тебе предстоит охранять бесперебойность бизнеса наших клиентов и совершенствовать основной продукт Точки. Что надо делать Ты будешь разрабатывать бэкенд интернет-банка, принимать архитектурные решения и участвовать в создании действительно масштабного проекта. Задачи по-настоящему разные: от маленьких тематических админочек до бэкендов больших сервисов и нагруженных систем. Ты сможешь сам выбрать, какой продукт будешь создавать — финансовый, нацеленный на оценку рисков или расчёт налогов, а может быть, тебе интересна тема машинного обучения, big data и нейронные сети. Ты подойдёшь, если   Работал с Python 3.6, asyncio (async/await), веб-фреймоворками (aiohttp, flask, Django), ORM (peewee, SQLAlchemy, Django ORM).   Знаешь классические алгоритмы и структуры данных, сортировки, алгоритмы на графах, динамическое программирование.   Понимаешь, что такое асинхронное программирование и как оно устроено в языке Python.   Разбираешься в новых библиотеках, пишешь тесты, в том числе нагрузочные, знаешь принципы работы очередей сообщений (RabbitMQ, ActiveMQ).   Какой будет Точка для тебя   Комфортная зарплата, которая оправдывает ожидания, медстраховка и всё, что обычно называют горами бесплатных печенек и кофе.   Удобный график: пятидневная рабочая неделя с гибким начало и окончанием рабочего дня.   Уютный офис в центре города, мягкие зоны в стиле коворкинга, бизнес-библиотека, тренажёрный зал и не только   Бесплатное обучение. Всячески способствуем развитию сотрудников, оплачиваем курсы и отправляем на конференции. Периодически митапимся и делимся опытом.   То самое чувство команды, которая летит впереди рынка и не перестаёт приятно удивлять своих клиентов. Кстати, посмотреть на людей, которые создают Точку, всегда можно в нашем инстаграме.   Уже чувствуешь, что команда мечты рядом? Ты знаешь, что делать :)"
38462014,Стажер-разработчик Python,,,,Санкт-Петербург,[],"Компания «X-lab» — это технологичная компания в сфере разработки программного обеспечения. Наши сотрудники — команда целеустремленных единомышленников, объединенная общим представлением об успехе. Мы верим, что наши интеллектуальные технологии скоро произведут сенсацию в отрасли. Нам требуется программист стажер для работы в команде разработчиков CRM (бэкэнд и фронтэнд), разработке системы распознавания речи с подключением голосового робота, а также вести доработки системы отчетности компании. Обещаем интересные задачи, никакой рутины- только современные и инновационные технологии в разработке и внедрении. Работа с BigData и нейросетями. Всему научим и дадим время на адаптацию в компании. Обязанности:  Разработка нового и переработка существующего ПО для обслуживания нужд компании; Сопровождение разработанного ПО; Разработка и подключение по API систем партнеров и заказчиков. Участие в проекте по разработке и внедрению нейронных сетей и машинного обучения для запуска системы голосового ассистента для клиентской телефонной линии.  Требования:  Знание языков (2 из списка): Pyton (обязательно), С++, NodeJS, PHP; Умение создавать надежный, тестируемый, хорошо документированный исходный код; Знание и желание следовать принципам TDD; Опыт работы в командных проектах; Быстрая обучаемость;  Условия:  Заработная плата: оклад + премии за KPI и за проект, стартовые условия обсуждаются в зависимости от квалификации, опыта работы; Место работы в офисе компании либо удаленно.  Нам нужен специалист, который будет учиться новому и получать навыки и опыт во время работы. Мы скорее скажем «да» коммуникабельному и активному кандидату без опыта, чем опытному специалисту, который не сможет вписаться в наш коллектив. Испытательный срок 2 месяца"
38126300,Middle Python Developer,,800000,KZT,Алматы,[],"Привет! Мы ищем Python разработчика В нашей команде тебя ждут как продуктовые, так и архитектурные задачи. Таких задач много, поэтому скучно у нас не бывает :) Мы любим инициативных и ответственных разработчиков, которые умеют не только хорошо кодить, но и доводить свои проекты до конца.   Присоединившись к нашей команде, ты получаешь: — Работу в одной из сильнейших интернет-команд в Казахстане. Aviata.kz входит в ТОП-5 интернет-компаний Казахстана по версии Forbes, профессионалы интернет-индустрии с точки зрения разработки и менеджмента интернет-проектов. — Гибкий график работы — Работу по Agile методологии — Офис в центре города — Трудоустройство согласно с ТК РК  Интересная и сильная команда. Ребята постоянно прокачиваются, много читают и любят свое дело Обучение за счёт компании. Если хотите пройти курсы или пойти на конференцию, связанную с вашей работой, компания готова оплатить стоимость обучения Библиотека с профессиональной литературой. Мы регулярно обновляем список книг, которые можно читать в офисе и брать домой. Модный и комфортный офис. Мы переехали в классный офис побольше, где создали еще более приятные условия для работы(комната отдыха с приставкой, место где ты можешь поработать в тишине и один или стоя за высоким столом, теннисный стол чтобы отвлечься)  С чем будешь работать: - Разработка web части сайтов на Django - Разработка REST сервисов на DRF - Разработка async сервисов на Tornado - Разработка клиентов для работы со сторонними API - Написание unit тестов - Работа с frontend разработчиками   Что мы ждем от нашего разработчика: — Python 3.6 — Опыт работы с Django — Опыт работы с DRF — Опыт работы с Tornado — Опыт работы с asyncio — Git — Docker — PostgreSQL — Redis — RabbitMQ — Bash/Zsh/etc И ещё: — Знание PEP8 и понимание для чего он нужен — Понимание The Zen of Python — Умение, и главное, желание создавать pythonic code  "
38575365,Python Developer,,,,Самара,"['django', 'sql']","Обязанности:   Разработка новых функциональных возможностей систем и новых систем ""с нуля"";      Рефакторинг кода; Разработка интеграций со смежными ИС; Участие в проектировании архитектуры приложений и баз данных; Написание unit-тестов.  Требования: Обязательные:  Опыт от 1 года коммерческой разработки Python 3.6+; Flask или похожие фреймворки (Django, Aiohttp); Опыт работы с ORM (например SQLAlchemy); Знания SQL; Понимание WSGI; Принципы ООП; REST и его использование для построения API; Умение работать с Git.  Будет плюсом!  Опыт работы с одним из актуальных frontend фреймворков - Angular, React, Vue; Понимание принципов работы протоколов HTTP, HTTPS; Работа с брокерами сообщений (RabbitMQ); Опыт работы с Docker.  Условия:   Оформление по ТК РФ, гибкое начало дня;   З/п. по итогам технического собеседования;   Интересные проекты и возможность профессионального/карьерного роста;      Работа в комфортном офисе: кофе из кофемашины, чай/фрукты/йогурты/бутерброды в течение дня не ограничено; Полугодовые премии по результату работы; формат интервью в 1 этап по Skype или Zoom.     "
38568439,Python / Django разработчик,50000,80000,RUR,Нижний Новгород,"['django', 'sql', 'html']","Интернет-агентство R52.RU - 20 лет занимается разработкой и поддержкой интернет-сервисов и веб-приложений для российских и зарубежных заказчиков. В связи с растущей клиентской базой требуются адекватные Python / Django разработчики Обязанности:  Back-end разработка и поддержка веб-приложений.  Требования:  Знание Python/Django, опыт коммерческой разработки на Python; Понимание принципов работы HTTP и WebSocket;  Уверенное знание СУБД/SQL;   Базовые знания HTML, JS, CSS.   Преимуществом будет опыт работы с:  Django REST Framework; Celery; RabbitMQ; Docker.  Условия:  Работа в стабильно развивающейся компании; Трудоустройство по ТК РФ; Полный рабочий день, Пн-Пт, начало-конец рабочего дня гибкие. В настоящее время всвязи с эпидемической обстановкой работа осуществляется удаленно. При желании сотрудника возможна работа в офисе. Предполагается посещение офиса для общих встреч и готовность выйти в офис по окончанию пандемии; Удобное рабочее место, много пространства и светлые окна, своя кухня; Грамотная профессиональная команда . "
37706589,Full stack developer (Python / Django / Vue),1500,,EUR,Москва,['django'],"EXANTE — международная компания, которая занимается разработкой продуктов на стыке IT и финансов. Один из наших проектов — собственная брокерская платформа для доступа к финансовым рынкам и основным инструментам биржевой торговли. Этот продукт активно используемся клиентами по всему миру с 2011 года и мы продолжаем активно развивать его, поэтому сейчас в поиске разработчика в нашу команду. Задачи касаются разработки внутренних сервисов платформы - CRM и личного кабинета пользователя. У нашего кандидата есть:  Практический опыт применения Django, Python 2/3 и знание одного из JS и фреймворков Интересные проекты в резюме, над которыми вы работали (в идеале в области финансовых технологий) Хорошее знание PostgreSQL Внимание к мелочам, интерес к технологиям Понимание архитектуры современного бэкенда и фронтенда Английский на уровне чтения документации и выше  Плюсом будут:  Умение работать с фреймворками Vue/Vuex Понимание процессов devops и развертывания приложений  Мы предлагаем:   Гибкое начало рабочего дня Дружная профессиональная команда Возможность работать удаленно или в офисах в Москве (Хамовники) или Санкт-Петербурге (м. Чернышевская) В офисе: ДМС полис, бесплатные обеды, свежие фрукты, орехи, вкусные чай и кофе "
37545437,Разработчик Python,,,,Москва,"['sql', 'postgresql', 'mysql']","Тинькофф находится в поисках разработчика на Маркетинговую платформу. В рамках стартующего проекта предполагается выстраивание с нуля backend приложения в замен устаревшему решению на языке sas base, из которого берется только идея.Задачи, которые должно решать приложение:  Пакетная обработка (преобразования, обогащения) входного массива данных с выполнением конечного целевого действия Выстраивание интеграций с различными внутрибанковскими сервисами (databases[oracle/postgres...]/kafka/rest/soap...) Манипуляции с данными, размазывание нагрузки, параллельная обработка, маршрутизация  Предлагается полная свобода по созданию архитектуры с нуля, менторство над менее опытными сотрудниками, возможность влиять на продукт. Требования  Отличное знание Python. Опыт промышленной разработки на Python от трех лет Опыт работы и уверенное знание pandas, numpy Увереный опыт с SQL для извлечения, обработки и анализа данных (Oracle, PostgreSQL, MSSQL, MySQL) Опыт работы с очередями (kafka) Опыт интеграций с web/rest- сервисами Знание и применение паттернов проектирования  Обязанности  Ключевое участие в работе над новым backend проектом Выстраивание и реализация архитектуры приложения с нуля Менторство и помощь менее опытным сотрудникам Участие в оценке и планировании задач  Мы предлагаем  Работу в комфортном офисе у метро «Водный стадион». У нас уютный офис с панорамным видом на город и подземной парковкой Профессиональное развитие. Мы постоянно проводим митапы, тренинги и мастер-классы. В твоем распоряжении огромная библиотека с технической литературой Бесплатные и вкусные обеды в уютном Tinkoff Сafe. Если захочешь перекусить — на каждом этаже есть кухня с чаем, кофе и фруктами Заботу о здоровье. Оформим полис ДМС со стоматологией и страховку от несчастных случаев. Для твоих близких предложим льготные условия страхования Занятия в бесплатном фитнес-зале Tinkoff Sport. Пользуйся тренажерами, посещай групповые программы с крутыми тренерами, грейся в сауне. А еще мы регулярно устраиваем турниры по футболу, волейболу и хоккею Достойную твоего профессионального уровня зарплату "
38554434,Python developer,,,,Минск,"['django', 'docker', 'linux', 'mysql']","Innowise Group основана в 2007 году и уже 13 лет занимается разработкой программного обеспечения на заказ. За это время мы реализовали более 400 проектов для клиентов из Северной Америки, Европы и Азии.Сегодня Innowise Group входит в ПВТ и объединяет более 300 профессионалов, а наши центры разработки находятся в Витебске, Гомеле, Минске и Могилеве. Ваша работы будет включать в себя:   Разработку web-приложений с использованием Python;   Участие в проектах с налаженными процессами разработки;   Участие в собеседованиях и отборе новых членов команды;   Сопутствующие задачи: митинги, оценки фич, анализ требований.   Требования к кандидату:   Знания и опыт разработки на языке Python (3.x);   Хорошие знания Django, Django rest framework, docker, docker-compose;   Опыт работы с GNU/linux;   Хорошее понимание клиент-серверной архитектуры, технологий и структур Web-разработки;   Хорошее понимание баз данных(Postgres, Mysql);   Опыт ООП, MVC и шаблоны проектирования, RESTFull API, OAuth2.0;   Английский на уровне Intermediate+ (чтение, письменный - обязательно).   Мы предлагаем:   Официальную заработную плату, привязанную к курсу доллара и выплачиваемую точно в срок;   Систему карьерного роста и регулярный пересмотр заработной платы;   Интересные разнообразные проекты с применением последних технологий;   Возможность командировок к зарубежным клиентам;   Гибкий рабочий график и возможность работать удаленно;   Оплачиваемые отпуск, больничный и Sick Days (до 3 дней в году);   Удобное расположение офиса в центре города (8-10 минут пешком от ст. м. Площадь Якуба Коласа/Площадь Победы);   Бесплатные уроки английского языка в офисе и внутреннее обучение;   Возмещение затрат на участие в конференциях, митапах и т.п.;   Оплату спортивных абонементов;   Подарки от компании на день рождения и бонусы по значимым событиям;   Новогодние подарки детям сотрудников;   Корпоративные мероприятия за счет компании;   Скидки у компаний-партнеров.   Если Вы ищете реальные возможности реализовать себя, управлять профессиональным и карьерным ростом – будем рады видеть Вас в нашей дружной команде!"
38735269,"Программист(С#, Python)",25000,,RUR,Уфа,[],"Компания Terra Capital ищет разработчиков ПО , а также выпускников учебных заведении и перспективных студентов в команду для нового проекта. Мы работаем над созданием автоматических систем для торговли ценными бумагами на Российском и международном рынке ценных бумаг. Это прекрасная возможность получить новые знания в сфере инвестиций и одну из самых перспективных профессий - трейдер-программист. Технологии, с которыми работаем в этом проекте и знания которых предполагается: С#, Python в связке с языком Lua. Так же нужно иметь опыт работы с базами данных. Для кандидатов, которые успешно выполнят тестовое задание и пройдут собеседование - курс бесплатного обучения (3 недели). Обучение включает получение знаний основам функционирования рынка ценных бумаг + практические занятия. Мы предлагаем: • участие в редком, интересном проекте • работа: 5/2 9:00-18:00 г. Уфа ул. Айская 78 (дистанционное участие не предусмотрено) • современный офис в центре города • по окончании обучения з.п. от 25 т.р. Напишите о себе намп на эл.почту: - Ф.И.О; - возраст; - где учились или учитесь; - на каком языке программируете, уровень навыка (что сделали, что потенциально можете сделать); - номер телефона для связи."
37680105,Программист Python,,,,Казань,"['git', 'r', 'sql', 'linux', 'css']","У нас есть проект, который сотрудничает с крупнейшими операторами связи, поставщиками развлекательных сервисов, игр, медиа-контента, рекламных сетей и партнерских программ. Мы обеспечиваем их инфраструктурой для привлечения новых пользователей и доставки до них контента, решая задачи на стыке телекоммуникаций, электронной коммерции и интернет-маркетинга. Ежедневно проект реализует движение больших объемов трафика, используя полученные данные для повышения эффективности рекламных кампаний. Разрабатываем front end на AngularJS, back end – на GoLang, Python 3.6, Tarantool, ClickHouse, Postgres и Docker. Задачи предполагают многочисленные интеграции со сторонними системами, обработку, аналитику и визуализацию данных, а также модернизацию систем для соответствия новым требованиям. Мы любим идейных и инициативных людей, готовых к самореализации и развитию компетенций в рамках проекта. Видим и замечаем достижения каждого, так что здесь по достоинству оценят ваши заслуги и вознаградят за полученные результаты. Задачи:  Разработка клиентских и серверных частей интернет-проектов. Написание кода для бекенд (фронтенд) частей приложений с сервисной архитектурой. Проектирование и разработка отдельных модулей и функциональных частей. Рефакторинг.  Необходимые профессиональные навыки:  Опыт работы в промышленной разработке программного обеспечения от 1 года. Знание Python, SQL, JS, CSS. Аналитические навыки и опыт анализа требований к ПО. Понимание технологий, процессов разработки и тестирования ПО (git flow, CI/CD). Опыт использования Linux в работе.  Что мы предлагаем:  Официальное оформление. Достойный уровень дохода (обсуждается индивидуально). Уютный офис в центре города (парковка в наличии). Интересные задачи и работа в команде профессионалов. Корпоративные праздники и мероприятия. Корпоративная скидка на изучение английского языка от одной из крупнейших онлайн школ. Возможность удаленной работы. Релокационный пакет для специалистов из других городов. ДМС. "
38323541,Python разработчик в myTarget,,,,Москва,[],"Наша команда занимается рекламной платформой myTarget, объединяющей все крупнейшие в России и СНГ социальные сети и сервисы с общим охватом более 140 млн человек. Благодаря ей у рекламодателей есть единая точка доступа к аудитории рунета и колоссальному объему мобильного трафика высокого качества — сервис оснащён мощными инструментами таргетинга, аналитики, автоматической проверки качества трафика и его оптимизации. Платформа включает в себя партнерскую рекламную сеть myTarget, позволяющую эффективно монетизировать мобильные приложения и сайты всем желающим. Мы активно растем и ищем в команду Python разработчика. Вы сможете работать над задачами:  разработка сервисов подготовки данных на python разработка внутренних python-библиотек для машинного обучения. автоматизация тестирования сервисов поддержка python-инфраструктуры команды  Для нас важны:  уверенное владение python высокая общая грамотность в компьютерных науках практические навыки работы с одним из дистрибутивов Linux стремление к написанию лаконичного и прозводительного кода желание заниматься инфрастуктурными задачам  Будет плюсом:  опыт работы с машинным обучением опыт работы с kubernetes, pandas, tornado  Работа в Mail.Ru Group ― это   проекты большого масштаба: соцсети, почтовые сервисы, киберспорт, портал, игры, электронная коммерция ― в каждом есть возможность делать жизнь миллионов людей лучше;   сложные и интересные задачи: высоконагруженные сервисы, которые задают уровень для конкурентов качеством и технологиями; быстрый рост в трендовых направлениях; амбициозные цели перед каждым проектом;   оборудование: мощное железо, дополнительные мониторы, специализированные гаджеты ― все для решения масштабных задач и экспериментов;   команда: работа бок о бок со «звездами» IT-индустрии, каждый из которых может поделиться своей экспертизой;   профессиональное развитие: прямо в офисе мы организуем митапы, конференции, встречи разработчиков и тестировщиков, семинары и тренинги, куда открыт доступ каждому сотруднику;   новый опыт: лучшие сотрудники преподают в наших образовательных проектах, выступают на российских и международных конференциях;   офис в 5 минутах от метро, крытый паркинг для всех сотрудников, велопарковка, а летом ― прокат велосипедов, лонгбордов и самокатов;   здоровье и спорт: программа ДМС доступна с первого месяца работы; для поддержания иммунитета круглый год во фреш-баре овощи и фрукты; собственный тренажерный и спортивный зал в офисе.   ​Мы будем рады вашему отклику и, при обоюдном интересе, предложим условия и проекты, от которых не захочется отказываться!"
